ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15113569,"2,100,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Ahmetpaşa Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Bilinmiyor
15113348,"5,300,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Millet Mahallesi Satılık Daire,280 M2,6+1,5-10,7,7.Kat,Kombi Doğalgaz,Krediye Uygun
15113535,"3,200,000",Bursa Satılık Daire,İnegöl Satılık Daire,Hamidiye Mahallesi Satılık Daire,180 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15113508,"1,299,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hocahasan Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15109304,"1,320,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Atıcılar Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15113501,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),7,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15109318,"670,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Karaağaç Mahallesi Satılık Daire,65 M2,1+1,21 Ve Üzeri,5,Kot 1 (-1).Kat,Merkezi Doğalgaz,Krediye Uygun Değil
15109397,"120,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,80 M2,1+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15109418,"3,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,190 M2,4+2,16-20,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15110104,"1,679,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15110020,"4,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,320 M2,5+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15113350,"1,850,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,100 M2,2+1,3,6,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15109821,"1,950,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Yıldırım Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15110416,"3,950,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,145 M2,3+1,4,8,6.Kat,Kombi Doğalgaz,Krediye Uygun
15110419,"1,650,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hocahasan Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15110352,"7,850,000",Bursa Satılık Daire,Osmangazi Satılık Daire,İstiklal Mahallesi Satılık Daire,180 M2,3.5+1,0 (Yeni),13,9.Kat,Yerden Isıtma,Krediye Uygun Değil
15110361,"6,600,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Soğanlı Mahallesi Satılık Daire,210 M2,4+1,4,5,4.Kat,Yerden Isıtma,Krediye Uygun
15110464,"7,650,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Emek Adnan Menderes Mahallesi Satılık Daire,187 M2,3+1,5-10,16,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15109379,"1,275,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Atıcılar Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15111271,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,137 M2,3+1,0 (Yeni),8,3.Kat,Yerden Isıtma,Krediye Uygun
15110417,"1,600,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hocahasan Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15111020,"4,050,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,150 M2,3+1,3,7,2.Kat,Kombi Doğalgaz,Krediye Uygun
15112297,"2,450,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Muradiye Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15109293,"2,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Akhisar Mahallesi Satılık Daire,180 M2,5+1,1,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15110663,"2,980,000",Bursa Satılık Daire,İnegöl Satılık Daire,Turgutalp Mahallesi Satılık Daire,140 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15111802,"3,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15110467,"6,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,170 M2,3+1,5-10,7,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15106210,"2,000,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Teferrüç Mahallesi Satılık Daire,110 M2,2+1,3,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15112088,"2,750,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Arapzade Mahallesi Satılık Daire,130 M2,3+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15112037,"3,990,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Muradiye Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15106603,"2,120,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,63 M2,2+1,1,5,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15106602,"1,850,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,85 M2,2+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15107105,"2,850,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Dumlupınar OSB Mahallesi Satılık Daire,71 M2,1+1,4,15,10.Kat,Kombi Doğalgaz,Krediye Uygun
15106605,"2,250,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Sakarya Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),8,1.Kat,Kombi Doğalgaz,Krediye Uygun
15106926,"1,585,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Elmasbahçeler Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15106568,"1,270,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,2.Kat,Isıtma Yok,Krediye Uygun
15106581,"1,570,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,83 M2,2+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15107132,"2,400,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Emek Adnan Menderes Mahallesi Satılık Daire,120 M2,2+1,5-10,4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15107669,"3,000,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kurşunlu Mahallesi Satılık Daire,82 M2,1+1,21 Ve Üzeri,6,4.Kat,Isıtma Yok,Krediye Uygun
15106671,"2,100,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Eğitim Mahallesi Satılık Daire,65 M2,1+1,4,6,6.Kat,Yerden Isıtma,Krediye Uygun
15107290,"1,800,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,93 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
15107258,"1,600,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,83 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Isıtma Yok,Bilinmiyor
15107702,"1,700,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,3,5,5.Kat,Yerden Isıtma,Krediye Uygun
15107399,"3,100,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,140 M2,3+1,4,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15107398,"3,780,000",Bursa Satılık Daire,Mudanya Satılık Daire,Yeni Mahallesi Satılık Daire,140 M2,3+1,4,5,5.Kat,Yerden Isıtma,Krediye Uygun Değil
15107919,"690,000",Bursa Satılık Daire,Gemlik Satılık Daire,Demirsubaşı Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,2.Kat,Doğalgaz Sobalı,Bilinmiyor
15107841,"1,790,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yeşilova Mahallesi Satılık Daire,120 M2,3+1,16-20,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15106054,"1,520,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Atariye Mahallesi Satılık Daire,90 M2,1+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15107700,"1,695,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,2+1,3,5,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15108019,"3,500,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
15107696,"1,690,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,4,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15102831,"1,275,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,57 M2,1+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15102909,"1,750,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Davutdede Mahallesi Satılık Daire,90 M2,2+1,11-15,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15108096,"800,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Hamzabey Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,4,4.Kat,Sobalı,Krediye Uygun
15102851,"1,900,000",Bursa Satılık Daire,Mudanya Satılık Daire,Halitpaşa Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Bilinmiyor
15102859,"3,500,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Karamazak Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15102945,"5,500,000",Bursa Satılık Daire,Mudanya Satılık Daire,Halitpaşa Mahallesi Satılık Daire,140 M2,3+1,1,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15103223,"3,450,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,3.Kat,Merkezi (Pay Ölçer),Bilinmiyor
15103050,"1,575,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
15103065,"1,650,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Namazgah Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15102963,"3,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Yüzüncüyıl Mahallesi Satılık Daire,190 M2,4+1,16-20,8,8.Kat,Kombi Doğalgaz,Bilinmiyor
15103648,"4,850,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Camiikebir Mahallesi Satılık Daire,230 M2,4+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15103454,"1,685,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15103881,"3,850,000",Bursa Satılık Daire,İnegöl Satılık Daire,Hamidiye Mahallesi Satılık Daire,220 M2,6+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15103815,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,82 M2,2+1,5-10,5,3.Kat,Merkezi (Pay Ölçer),Bilinmiyor
15104342,"3,100,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,70 M2,1+1,2,4,2.Kat,Yerden Isıtma,Krediye Uygun
15104019,"3,650,000",Bursa Satılık Daire,Yıldırım Satılık Daire,İsabey Mahallesi Satılık Daire,256 M2,7+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15104022,"1,550,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Yeşil Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15104194,"1,800,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15104402,"6,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),9,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15100267,"5,550,000",Bursa Satılık Daire,İnegöl Satılık Daire,Karalar Mahallesi Satılık Daire,172 M2,3+1,0 (Yeni),7,4.Kat,Yerden Isıtma,Krediye Uygun
15100252,"1,530,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,4,7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15102665,"6,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ataevler Mahallesi Satılık Daire,185 M2,3+1,0 (Yeni),10,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15100266,"3,050,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Soğukkuyu Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15104720,"5,000,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kültür Mahallesi Satılık Daire,140 M2,3+1,16-20,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15100271,"3,050,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Güneştepe Mahallesi Satılık Daire,150 M2,3+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15100273,"3,250,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),6,1.Kat,Yerden Isıtma,Krediye Uygun Değil
15100280,"3,490,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yenikaraman Mahallesi Satılık Daire,165 M2,4+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15100281,"3,600,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hacı İlyas Mahallesi Satılık Daire,140 M2,3+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15100291,"2,600,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kurtuluş Mahallesi Satılık Daire,111 M2,2+1,0 (Yeni),7,7.Kat,Kombi Doğalgaz,Krediye Uygun
15100275,"3,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),7,1.Kat,Yerden Isıtma,Krediye Uygun
15100289,"2,675,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Emek Adnan Menderes Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15100288,"4,500,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,150 M2,3+1,5-10,10,6.Kat,Kombi Doğalgaz,Krediye Uygun
15100286,"2,300,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kurşunlu Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15100276,"1,550,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Emirsultan Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15100480,"1,875,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),5,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun Değil
15100303,"4,050,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,240 M2,3+2,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15101239,"1,450,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Karamazak Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15100785,"3,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kayapa Mahallesi Satılık Daire,154 M2,3+1,0 (Yeni),8,2.Kat,Kombi Doğalgaz,Krediye Uygun
15101669,"1,650,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Karamazak Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15101456,"2,100,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Alaaddin Mahallesi Satılık Daire,130 M2,2+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15102000,"3,550,000",Bursa Satılık Daire,Yıldırım Satılık Daire,75. Yıl Mahallesi Satılık Daire,175 M2,3+1,4,14,12.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15100282,"2,040,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,106 M2,2+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15100251,"2,900,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Krediye Uygun
15102169,"1,439,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15100299,"3,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15099628,"2,275,000",Bursa Satılık Daire,Mudanya Satılık Daire,Şükrüçavuş Mahallesi Satılık Daire,75 M2,2+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Kombi Doğalgaz,Bilinmiyor
15099494,"1,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
15099495,"1,300,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,50 M2,1+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15100306,"2,675,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hamitler Mahallesi Satılık Daire,124 M2,2+1,4,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15099205,"2,875,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),4,4.Kat,Yerden Isıtma,Krediye Uygun
15099926,"1,000,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Fevzidede Mahallesi Satılık Daire,95 M2,2+1,16-20,1,Düz Giriş (Zemin),Kombi Doğalgaz,Bilinmiyor
15099866,"1,579,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,95 M2,2+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15100198,"6,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Demirci Mahallesi Satılık Daire,320 M2,5+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15099641,"7,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ataevler Mahallesi Satılık Daire,250 M2,4+1,4,8,8.Kat,Kombi Doğalgaz,Krediye Uygun
15099803,"3,000,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Umurbey Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15100199,"3,799,999",Bursa Satılık Daire,Yıldırım Satılık Daire,75. Yıl Mahallesi Satılık Daire,145 M2,3+1,11-15,10,5.Kat,Kombi Doğalgaz,Krediye Uygun
15100200,"3,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,136 M2,3+1,0 (Yeni),6,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15100204,"2,450,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
15100206,"1,350,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Yenimahalle Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15100211,"1,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,45 M2,1+1,0 (Yeni),5,Yüksek Giriş,Yerden Isıtma,Krediye Uygun Değil
15100212,"2,900,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Krediye Uygun
15100208,"2,250,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Cumhuriyet Mahallesi Satılık Daire,137 M2,2+1,0 (Yeni),4,4.Kat,Yerden Isıtma,Krediye Uygun Değil
15100214,"4,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ertuğrul Mahallesi Satılık Daire,130 M2,3+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15098976,"2,890,000",Bursa Satılık Daire,Yenişehir Satılık Daire,Yenigün Mahallesi Satılık Daire,115 M2,3+1,5-10,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15100209,"4,600,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Güneştepe Mahallesi Satılık Daire,177 M2,3+1,0 (Yeni),6,6.Kat,Yerden Isıtma,Krediye Uygun
15096025,"1,550,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Karaağaç Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15095582,"3,250,000",Bursa Satılık Daire,Mudanya Satılık Daire,Yeni Mahallesi Satılık Daire,170 M2,3+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15095623,"1,375,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,1+1,4,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15096375,"1,765,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,100 M2,3+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15096198,"1,375,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,55 M2,1+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15100194,"4,250,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Elmasbahçeler Mahallesi Satılık Daire,155 M2,3+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15095605,"4,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ahmet Yesevi Mahallesi Satılık Daire,320 M2,6+1,4,2,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15096617,"2,400,000",Bursa Satılık Daire,İnegöl Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15095644,"3,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yeni Mahallesi Satılık Daire,150 M2,3+1,1,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15096612,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,165 M2,3+1,5-10,6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15097957,"3,580,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ahmet Yesevi Mahallesi Satılık Daire,70 M2,1+1,3,40,22.Kat,Yerden Isıtma,Krediye Uygun
15096752,"1,300,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15097978,"3,000,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Erikli Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15097985,"5,900,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ataevler Mahallesi Satılık Daire,213 M2,3.5+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15097059,"1,600,000",Bursa Satılık Daire,Gemlik Satılık Daire,Küçükkumla Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,1.Kat,Isıtma Yok,Krediye Uygun
15097408,"2,600,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Yalı Mahallesi Satılık Daire,95 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15098035,"3,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,130 M2,3+1,5-10,6,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15098123,"4,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ataevler Mahallesi Satılık Daire,160 M2,3+1,3,8,2.Kat,Kombi Doğalgaz,Krediye Uygun
15098040,"1,400,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,60 M2,1+1,5-10,5,Düz Giriş (Zemin),Merkezi (Pay Ölçer),Krediye Uygun
15098084,"1,245,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Ulus Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
