,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Number of floor,Floor of home,Credi Accepting,Kombi Doğalgaz Heating,Floor_Alt Katlar,Floor_Giriş Katı,Floor_Orta Katlar,Floor_Zemin Altı,Floor_Özel Değer,Floor_Üst Katlar
10018,1700000.0,5,26,431,164.0,1,3,4,0,0,True,False,False,False,False,False
10023,1700000.0,5,26,698,130.0,1,3,2,0,0,False,True,False,False,False,False
10025,1700000.0,5,87,95,135.0,2,4,14,0,0,True,False,False,False,False,False
10028,1700000.0,5,26,73,130.0,2,4,22,0,0,False,False,True,False,False,False
10029,1700000.0,5,38,717,160.0,2,3,21,0,0,False,False,True,False,False,False
10030,1700000.0,5,38,742,150.0,2,2,3,0,0,False,False,False,False,True,False
10031,1700000.0,5,26,237,230.0,4,5,23,0,0,False,False,True,False,False,False
10032,1700000.0,5,26,547,110.0,1,2,4,0,0,True,False,False,False,False,False
10033,1700000.0,5,22,785,100.0,1,3,21,0,0,False,False,True,False,False,False
10035,1700000.0,5,26,73,151.0,2,3,21,0,0,False,False,True,False,False,False
10036,1700000.0,5,26,547,135.0,2,3,21,0,0,False,False,True,False,False,False
10039,1700000.0,5,26,73,120.0,2,4,22,0,0,False,False,True,False,False,False
10040,1700000.0,5,26,393,200.0,3,2,14,0,0,True,False,False,False,False,False
10042,1700000.0,5,38,873,150.0,2,2,14,0,0,True,False,False,False,False,False
10049,1700000.0,5,26,547,110.0,1,4,14,0,0,True,False,False,False,False,False
10053,1700000.0,5,78,247,110.0,1,4,2,0,1,False,True,False,False,False,False
10055,1700000.0,5,22,566,100.0,2,3,14,0,0,True,False,False,False,False,False
10058,1700000.0,5,107,105,159.0,1,2,4,0,1,True,False,False,False,False,False
10060,1700000.0,5,22,580,110.0,2,2,14,0,0,True,False,False,False,False,False
10062,1700000.0,5,80,111,130.0,2,4,22,0,0,False,False,True,False,False,False
10063,1700000.0,5,107,105,159.0,1,2,4,0,1,True,False,False,False,False,False
10068,1700000.0,5,26,73,100.0,2,3,21,0,0,False,False,True,False,False,False
10070,1700000.0,5,80,359,145.0,2,3,21,0,0,False,False,True,False,False,False
10071,1700000.0,5,75,937,145.0,2,3,14,0,0,True,False,False,False,False,False
10072,1700000.0,5,75,937,140.0,2,3,14,0,0,True,False,False,False,False,False
10074,1700000.0,5,26,547,110.0,1,4,22,0,0,False,False,True,False,False,False
10076,1700000.0,5,26,431,115.0,2,4,4,0,0,True,False,False,False,False,False
10077,1700000.0,5,26,393,220.0,3,3,21,0,0,False,False,True,False,False,False
10078,1700000.0,5,26,698,100.0,1,3,3,0,0,False,False,False,False,True,False
10079,1700000.0,5,38,864,130.0,2,3,21,0,0,False,False,True,False,False,False
10080,1700000.0,5,87,95,170.0,2,3,21,0,0,False,False,True,False,False,False
10089,1699000.0,5,78,600,130.0,2,4,22,1,1,False,False,True,False,False,False
10090,1699000.0,5,78,574,121.0,1,5,4,1,1,True,False,False,False,False,False
10094,1699000.0,5,28,930,115.0,2,3,14,0,0,True,False,False,False,False,False
10095,1699000.0,5,78,149,130.0,2,2,14,0,1,True,False,False,False,False,False
10099,1695000.0,5,26,73,145.0,2,4,22,0,1,False,False,True,False,False,False
10101,1695000.0,5,26,393,150.0,2,3,21,0,0,False,False,True,False,False,False
10102,1695000.0,5,78,426,160.0,2,4,21,0,1,False,False,True,False,False,False
10103,1695000.0,5,22,223,120.0,2,3,2,0,0,False,True,False,False,False,False
10104,1695000.0,5,107,105,105.0,1,3,3,0,1,False,False,False,False,True,False
10105,1695000.0,5,80,180,110.0,3,3,21,0,0,False,False,True,False,False,False
10108,1690000.0,5,22,502,180.0,2,3,14,0,0,True,False,False,False,False,False
10109,1690000.0,5,22,330,110.0,1,3,21,0,0,False,False,True,False,False,False
10110,1690000.0,5,38,616,130.0,1,3,21,0,0,False,False,True,False,False,False
10112,1690000.0,5,26,73,120.0,2,3,21,0,0,False,False,True,False,False,False
10113,1690000.0,5,38,34,105.0,1,2,4,0,0,True,False,False,False,False,False
10118,1690000.0,5,26,547,150.0,2,3,14,0,0,True,False,False,False,False,False
10119,1690000.0,5,22,330,110.0,1,2,14,0,0,True,False,False,False,False,False
10120,1690000.0,5,38,900,140.0,2,2,2,0,0,False,True,False,False,False,False
10121,1690000.0,5,26,393,180.0,2,3,21,0,0,False,False,True,False,False,False
10125,1690000.0,5,78,247,140.0,2,5,2,1,1,False,True,False,False,False,False
10126,1690000.0,5,80,245,165.0,3,4,14,0,0,True,False,False,False,False,False
10127,1690000.0,5,38,124,120.0,1,3,2,0,0,False,True,False,False,False,False
10128,1690000.0,5,80,196,160.0,2,3,4,0,0,True,False,False,False,False,False
10130,1690000.0,5,80,196,165.0,2,3,14,0,0,True,False,False,False,False,False
10131,1690000.0,5,26,73,110.0,1,3,4,0,0,True,False,False,False,False,False
10132,1689000.0,5,38,616,250.0,3,3,21,0,0,False,False,True,False,False,False
10133,1689000.0,5,38,717,145.0,2,3,14,1,0,True,False,False,False,False,False
10134,1689000.0,5,80,111,150.0,3,5,23,0,0,False,False,True,False,False,False
10135,1689000.0,5,80,196,185.0,2,3,4,0,0,True,False,False,False,False,False
10137,1685000.0,5,22,566,100.0,1,3,21,0,0,False,False,True,False,False,False
10139,1685000.0,5,22,223,110.0,1,3,21,0,0,False,False,True,False,False,False
10141,1685000.0,5,38,742,120.0,2,3,2,0,0,False,True,False,False,False,False
10142,1680000.0,5,22,415,110.0,1,2,2,0,0,False,True,False,False,False,False
10145,1680000.0,5,75,380,130.0,2,3,14,0,0,True,False,False,False,False,False
10148,1680000.0,5,80,175,100.0,1,2,4,0,0,True,False,False,False,False,False
10149,1680000.0,5,26,431,240.0,3,4,22,0,0,False,False,True,False,False,False
10152,1680000.0,5,26,431,120.0,1,3,14,0,0,True,False,False,False,False,False
10155,1678000.0,5,22,269,100.0,1,2,4,1,0,True,False,False,False,False,False
10156,1675000.0,5,26,393,230.0,2,3,21,0,0,False,False,True,False,False,False
10158,1675000.0,5,26,393,115.0,1,3,21,0,0,False,False,True,False,False,False
10160,1675000.0,5,38,742,155.0,2,3,2,0,0,False,True,False,False,False,False
10161,1675000.0,5,70,307,110.0,1,1,3,0,0,False,False,False,False,True,False
10162,1675000.0,5,26,393,117.0,1,3,21,0,0,False,False,True,False,False,False
10163,1675000.0,5,38,124,152.0,3,2,14,0,0,True,False,False,False,False,False
10164,1675000.0,5,75,85,160.0,2,3,14,0,0,True,False,False,False,False,False
10172,1675000.0,5,22,223,100.0,1,2,3,0,0,False,False,False,False,True,False
10174,1675000.0,5,22,815,110.0,2,3,2,1,0,False,True,False,False,False,False
10175,1675000.0,5,75,85,160.0,3,4,21,0,0,False,False,True,False,False,False
10178,1670000.0,5,26,393,160.0,2,3,21,0,0,False,False,True,False,False,False
10179,1670000.0,5,22,330,155.0,2,3,21,1,0,False,False,True,False,False,False
10180,1670000.0,5,22,464,110.0,2,3,2,0,0,False,True,False,False,False,False
10181,1670000.0,5,26,393,110.0,1,3,14,0,0,True,False,False,False,False,False
10189,1660000.0,5,26,431,270.0,4,2,4,0,0,True,False,False,False,False,False
10190,1660000.0,5,38,296,110.0,1,2,14,0,0,True,False,False,False,False,False
10194,1650000.0,5,75,722,110.0,1,3,14,0,0,True,False,False,False,False,False
10198,1650000.0,5,38,717,115.0,2,3,21,0,0,False,False,True,False,False,False
10207,1650000.0,5,87,417,140.0,2,3,2,0,0,False,True,False,False,False,False
10208,1650000.0,5,80,245,145.0,2,5,14,1,0,True,False,False,False,False,False
10210,1650000.0,5,38,34,110.0,1,2,14,0,0,True,False,False,False,False,False
10211,1650000.0,5,22,42,140.0,2,3,21,0,0,False,False,True,False,False,False
10218,1650000.0,5,107,62,150.0,3,2,3,0,0,False,False,False,False,True,False
10219,1650000.0,5,98,196,180.0,3,2,4,1,0,True,False,False,False,False,False
10223,1650000.0,5,26,431,250.0,3,3,21,0,0,False,False,True,False,False,False
10224,1650000.0,5,26,431,180.0,4,4,22,0,0,False,False,True,False,False,False
10227,1650000.0,5,38,185,145.0,2,2,14,0,0,True,False,False,False,False,False
10228,1650000.0,5,26,73,150.0,2,2,14,0,0,True,False,False,False,False,False
10231,1650000.0,5,75,161,100.0,1,2,3,1,0,False,False,False,False,True,False
10232,1650000.0,5,38,124,165.0,2,2,14,0,0,True,False,False,False,False,False
10237,1650000.0,5,26,547,120.0,2,3,14,0,0,True,False,False,False,False,False
10238,1650000.0,5,78,493,150.0,2,5,4,0,1,True,False,False,False,False,False
10239,1650000.0,5,26,91,122.0,1,5,21,0,0,False,False,True,False,False,False
10244,1650000.0,5,80,177,120.0,1,2,4,1,0,True,False,False,False,False,False
10251,1650000.0,5,38,432,130.0,2,3,14,0,0,True,False,False,False,False,False
10253,1650000.0,5,38,616,125.0,1,4,14,0,0,True,False,False,False,False,False
10255,1650000.0,5,26,431,100.0,1,3,4,0,0,True,False,False,False,False,False
10260,1650000.0,5,80,177,150.0,1,2,14,0,0,True,False,False,False,False,False
10262,1650000.0,5,26,73,130.0,1,2,2,0,0,False,True,False,False,False,False
10264,1650000.0,5,87,196,115.0,1,2,14,0,0,True,False,False,False,False,False
10265,1650000.0,5,26,431,140.0,2,3,21,0,0,False,False,True,False,False,False
10267,1650000.0,5,26,698,110.0,1,3,4,0,0,True,False,False,False,False,False
10268,1650000.0,5,26,165,145.0,1,2,14,0,0,True,False,False,False,False,False
10272,1650000.0,5,87,196,130.0,2,3,14,0,0,True,False,False,False,False,False
10274,1650000.0,5,75,452,110.0,1,5,22,0,0,False,False,True,False,False,False
10280,1649000.0,5,26,73,150.0,2,3,14,1,0,True,False,False,False,False,False
10282,1649000.0,5,87,95,148.0,2,4,22,0,0,False,False,True,False,False,False
10284,1649000.0,5,38,616,120.0,2,4,14,0,0,True,False,False,False,False,False
10291,1640000.0,5,22,330,150.0,2,3,2,0,0,False,True,False,False,False,False
10292,1640000.0,5,87,880,160.0,2,3,14,0,0,True,False,False,False,False,False
10293,1640000.0,5,22,502,100.0,1,3,21,1,0,False,False,True,False,False,False
10297,1630000.0,5,80,955,170.0,4,1,2,1,0,False,True,False,False,False,False
10299,1630000.0,5,80,111,110.0,1,4,22,0,0,False,False,True,False,False,False
10300,1630000.0,5,80,111,135.0,2,3,3,0,0,False,False,False,False,True,False
10301,1625000.0,5,80,111,150.0,2,3,21,0,0,False,False,True,False,False,False
10302,1625000.0,5,22,330,100.0,1,2,14,0,0,True,False,False,False,False,False
10304,1625000.0,5,80,111,145.0,2,3,14,0,0,True,False,False,False,False,False
10308,1625000.0,5,98,543,105.0,1,2,3,1,0,False,False,False,False,True,False
10310,1620000.0,5,75,85,160.0,2,3,14,0,0,True,False,False,False,False,False
10311,1620000.0,5,38,296,150.0,2,2,14,0,0,True,False,False,False,False,False
10313,1620000.0,5,26,44,115.0,1,2,4,0,0,True,False,False,False,False,False
10317,1615000.0,5,22,741,130.0,3,2,14,0,0,True,False,False,False,False,False
10324,1600000.0,5,87,417,100.0,1,2,2,0,0,False,True,False,False,False,False
10327,1600000.0,5,22,580,135.0,2,2,2,0,0,False,True,False,False,False,False
10329,1600000.0,5,22,741,115.0,2,3,14,0,0,True,False,False,False,False,False
10331,1600000.0,5,80,932,120.0,1,4,4,0,0,True,False,False,False,False,False
10333,1600000.0,5,22,269,110.0,2,2,2,0,0,False,True,False,False,False,False
10334,1600000.0,5,80,321,100.0,1,2,14,0,0,True,False,False,False,False,False
10335,1600000.0,5,80,359,160.0,2,5,21,0,0,False,False,True,False,False,False
10337,1600000.0,5,26,547,140.0,3,4,22,0,0,False,False,True,False,False,False
10338,1600000.0,5,26,393,170.0,2,3,4,0,0,True,False,False,False,False,False
10339,1600000.0,5,75,722,135.0,2,4,21,0,0,False,False,True,False,False,False
10341,1600000.0,5,70,322,170.0,3,2,4,0,0,True,False,False,False,False,False
10343,1600000.0,5,38,807,135.0,2,2,14,0,0,True,False,False,False,False,False
10344,1600000.0,5,38,296,200.0,4,2,14,0,0,True,False,False,False,False,False
10347,1600000.0,5,80,932,130.0,2,3,3,0,0,False,False,False,False,True,False
10348,1600000.0,5,80,358,125.0,2,3,14,0,0,True,False,False,False,False,False
10349,1600000.0,5,107,62,185.0,3,2,4,0,0,True,False,False,False,False,False
10350,1600000.0,5,22,171,108.0,1,3,14,0,0,True,False,False,False,False,False
10354,1600000.0,5,80,196,120.0,2,3,4,0,0,True,False,False,False,False,False
10355,1600000.0,5,87,95,127.0,1,5,23,1,0,False,False,True,False,False,False
10356,1600000.0,5,38,456,110.0,1,3,21,0,0,False,False,True,False,False,False
10357,1600000.0,5,38,717,120.0,1,3,14,1,0,True,False,False,False,False,False
10360,1600000.0,5,80,180,110.0,2,3,14,0,0,True,False,False,False,False,False
10363,1600000.0,5,26,698,100.0,1,3,3,0,0,False,False,False,False,True,False
10364,1600000.0,5,70,322,150.0,2,2,14,0,0,True,False,False,False,False,False
10365,1600000.0,5,70,322,180.0,3,2,14,0,0,True,False,False,False,False,False
10366,1600000.0,5,87,725,460.0,3,4,14,1,0,True,False,False,False,False,False
10367,1600000.0,5,70,322,150.0,3,2,14,0,0,True,False,False,False,False,False
10368,1600000.0,5,70,322,150.0,3,2,14,0,0,True,False,False,False,False,False
10371,1600000.0,5,70,322,140.0,2,2,4,1,0,True,False,False,False,False,False
10383,1600000.0,5,75,452,100.0,1,4,2,0,0,False,True,False,False,False,False
10388,1600000.0,5,38,742,145.0,2,3,21,0,0,False,False,True,False,False,False
10390,1600000.0,5,38,616,100.0,1,3,4,0,0,True,False,False,False,False,False
10393,1600000.0,5,78,247,156.0,2,4,14,0,1,True,False,False,False,False,False
10395,1600000.0,5,26,547,135.0,2,4,21,0,0,False,False,True,False,False,False
10397,1600000.0,5,87,417,100.0,1,3,14,0,0,True,False,False,False,False,False
10399,1599000.0,5,87,196,140.0,2,2,3,0,0,False,False,False,False,True,False
10400,1599000.0,5,38,296,150.0,2,2,14,0,0,True,False,False,False,False,False
10404,1599000.0,5,26,73,100.0,1,4,14,0,0,True,False,False,False,False,False
10405,1599000.0,5,38,620,175.0,2,3,14,0,0,True,False,False,False,False,False
10407,1598000.0,5,26,547,180.0,1,3,4,0,0,True,False,False,False,False,False
10410,1595000.0,5,26,431,155.0,2,4,22,0,0,False,False,True,False,False,False
10411,1595000.0,5,22,785,120.0,2,2,2,1,0,False,True,False,False,False,False
10412,1595000.0,5,70,322,170.0,3,2,4,0,0,True,False,False,False,False,False
10414,1595000.0,5,38,864,160.0,3,3,21,0,0,False,False,True,False,False,False
10415,1595000.0,5,38,34,140.0,2,2,14,0,0,True,False,False,False,False,False
10416,1595000.0,5,75,380,150.0,2,3,2,0,0,False,True,False,False,False,False
10418,1590000.0,5,75,658,100.0,1,4,3,0,0,False,False,False,False,True,False
10419,1590000.0,5,75,452,100.0,1,3,14,0,0,True,False,False,False,False,False
10421,1590000.0,5,75,722,115.0,1,3,14,0,0,True,False,False,False,False,False
10422,1590000.0,5,26,547,145.0,2,3,21,0,0,False,False,True,False,False,False
10425,1590000.0,5,38,34,180.0,3,3,21,0,0,False,False,True,False,False,False
10426,1590000.0,5,26,237,140.0,2,4,21,0,0,False,False,True,False,False,False
10428,1590000.0,5,26,431,160.0,3,3,21,0,0,False,False,True,False,False,False
10431,1589000.0,5,22,785,200.0,2,2,2,0,0,False,True,False,False,False,False
10432,1589000.0,5,87,168,130.0,2,4,14,0,0,True,False,False,False,False,False
10437,1585000.0,5,75,894,170.0,2,3,14,0,0,True,False,False,False,False,False
10442,1580000.0,5,80,558,100.0,1,2,14,0,0,True,False,False,False,False,False
10443,1580000.0,5,78,574,110.0,1,5,14,0,1,True,False,False,False,False,False
10445,1580000.0,5,26,393,195.0,2,3,21,0,0,False,False,True,False,False,False
10448,1580000.0,5,75,684,160.0,2,5,22,0,0,False,False,True,False,False,False
10452,1580000.0,5,80,932,110.0,1,4,4,0,0,True,False,False,False,False,False
10454,1580000.0,5,26,431,120.0,2,3,14,0,0,True,False,False,False,False,False
10455,1580000.0,5,26,393,210.0,2,2,14,1,0,True,False,False,False,False,False
