ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15120457,"1,600,000",Antalya Satılık Daire,Kepez Satılık Daire,Demirel Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),4,1.Kat,Isıtma Yok,Bilinmiyor
15120448,"8,850,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Çağlayan Mahallesi Satılık Daire,150 M2,3+1,16-20,2,1.Kat,Klimalı,Krediye Uygun
15121547,"2,250,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Gençlik Mahallesi Satılık Daire,60 M2,1+1,16-20,4,2.Kat,Klimalı,Krediye Uygun
15121618,"24,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,180 M2,3+1,11-15,12,10.Kat,Kombi Doğalgaz,Bilinmiyor
15120256,"4,750,000",Antalya Satılık Daire,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,245 M2,5+1,0 (Yeni),3,Çatı Dubleks,Isıtma Yok,Krediye Uygun
15123120,"6,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,155 M2,3+1,5-10,4,4.Kat,Klimalı,Krediye Uygun
15120938,"3,650,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,60 M2,1+1,11-15,4,Bahçe Katı,Klimalı,Krediye Uygun
15123585,"3,150,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeniköy Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun
15124209,"2,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Emek Mahallesi Satılık Daire,90 M2,2+1,16-20,3,1.Kat,Klimalı,Krediye Uygun
15121647,"3,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Muratpaşa Mahallesi Satılık Daire,110 M2,2+1,5-10,5,3.Kat,Klimalı,Krediye Uygun Değil
15124726,"5,000,000",Antalya Satılık Daire,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,160 M2,4+1,0 (Yeni),4,Çatı Dubleks,Klimalı,Krediye Uygun
15118949,"2,165,000",Antalya Satılık Daire,Finike Satılık Daire,İskele Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),5,5.Kat,Klimalı,Bilinmiyor
15124678,"3,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Yükseliş Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15121657,"3,150,000",Antalya Satılık Daire,Kepez Satılık Daire,Şafak Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),10,1.Kat,Klimalı,Krediye Uygun
15124754,"3,500,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Pazarcı Mahallesi Satılık Daire,70 M2,1+1,21 Ve Üzeri,3,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15116643,"6,500,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,200 M2,5+1,5-10,4,4.Kat,Klimalı,Krediye Uygun
15116168,"2,600,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,50 M2,1+1,3,2,Yüksek Giriş,Klimalı,Krediye Uygun Değil
15116837,"2,300,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),5,2.Kat,Klimalı,Bilinmiyor
15117141,"2,770,000",Antalya Satılık Daire,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,95 M2,2+1,16-20,5,1.Kat,Klimalı,Bilinmiyor
15117181,"2,580,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,180 M2,3+1,11-15,10,6.Kat,Klimalı,Krediye Uygun
15117256,"2,350,000",Antalya Satılık Daire,Kepez Satılık Daire,Aktoprak Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
15124707,"2,880,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,125 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15117456,"2,250,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Emek Mahallesi Satılık Daire,115 M2,2+1,11-15,3,1.Kat,Klimalı,Krediye Uygun
15117423,"2,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Aktoprak Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
15117498,"5,400,000",Antalya Satılık Daire,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,170 M2,3+1,4,5,3.Kat,Klimalı,Krediye Uygun
15117480,"2,100,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,100 M2,2+1,11-15,5,Yüksek Giriş,Klimalı,Krediye Uygun
15117628,"8,650,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,115 M2,2+1,11-15,8,4.Kat,Klimalı,Krediye Uygun
15117565,"2,050,000",Antalya Satılık Daire,Kepez Satılık Daire,Demirel Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),3,1.Kat,Klimalı,Krediye Uygun
15117653,"2,650,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,70 M2,1+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun
15117568,"2,650,000",Antalya Satılık Daire,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),3,1.Kat,Klimalı,Krediye Uygun
15117772,"12,500,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,165 M2,4+1,5-10,4,4.Kat,Klimalı,Krediye Uygun Değil
15117674,"2,550,000",Antalya Satılık Daire,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,1.Kat,Klimalı,Bilinmiyor
15117999,"5,950,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,100 M2,2+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15118200,"3,175,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Toros Mahallesi Satılık Daire,50 M2,1+1,11-15,4,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15117845,"2,257,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,50 M2,Stüdyo,4,12,8.Kat,Klimalı,Krediye Uygun
15118258,"2,700,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,78 M2,1+1,5-10,5,2.Kat,Klimalı,Bilinmiyor
15118521,"2,343,000",Antalya Satılık Daire,Finike Satılık Daire,Kum Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,4,4.Kat,Klimalı,Krediye Uygun
15118524,"2,333,000",Antalya Satılık Daire,Finike Satılık Daire,Yeni Mahallesi Satılık Daire,100 M2,2+1,5-10,5,5.Kat,Klimalı,Krediye Uygun
15118586,"6,500,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Çağlayan Mahallesi Satılık Daire,150 M2,3+1,16-20,12,2.Kat,Kombi Doğalgaz,Krediye Uygun
15118665,"4,400,000",Antalya Satılık Daire,Kepez Satılık Daire,Şafak Mahallesi Satılık Daire,200 M2,5+1,16-20,3,3.Kat,Klimalı,Krediye Uygun
15118715,"8,900,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,150 M2,3+1,11-15,3,2.Kat,Klimalı,Krediye Uygun
15120884,"26,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Molla Yusuf Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15120027,"2,750,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),2,1.Kat,Klimalı,Krediye Uygun
15121039,"2,650,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,100 M2,2+1,5-10,4,2.Kat,Klimalı,Krediye Uygun Değil
15124772,"2,350,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Gazi Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,3.Kat,Klimalı,Krediye Uygun
15124767,"1,850,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Gazi Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),4,4.Kat,Klimalı,Krediye Uygun
15126347,"3,600,000",Antalya Satılık Daire,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,131 M2,3+1,0 (Yeni),11,Düz Giriş (Zemin),Merkezi (Pay Ölçer),Krediye Uygun
15126348,"3,850,000",Antalya Satılık Daire,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,118 M2,3+1,0 (Yeni),11,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15126350,"3,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,106 M2,2+1,0 (Yeni),11,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15117927,"6,250,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,100 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15126353,"2,800,000",Antalya Satılık Daire,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,86 M2,2+1,0 (Yeni),11,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15126432,"4,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,100 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15126420,"4,910,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,68 M2,1+1,5-10,12,6.Kat,Klimalı,Bilinmiyor
15126598,"3,300,000",Antalya Satılık Daire,Serik Satılık Daire,Yeni Mahallesi Satılık Daire,150 M2,3+1,5-10,4,2.Kat,Doğalgaz Sobalı,Krediye Uygun
15114585,"4,760,000",Antalya Satılık Daire,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),2,2.Kat,Klimalı,Bilinmiyor
15126297,"5,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,126 M2,2+1,5-10,9,9.Kat,Yerden Isıtma,Krediye Uygun Değil
15114603,"4,500,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızılarık Mahallesi Satılık Daire,145 M2,3+1,11-15,4,3.Kat,Klimalı,Krediye Uygun
15114632,"4,350,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,105 M2,2+1,11-15,4,2.Kat,Klimalı,Krediye Uygun
15114739,"2,500,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,Kot 3 (-3).Kat,Klimalı,Krediye Uygun Değil
15114834,"8,200,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,165 M2,3+1,3,13,13.Kat,Klimalı,Krediye Uygun Değil
15114713,"1,650,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızılarık Mahallesi Satılık Daire,85 M2,1+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15118347,"2,030,000",Antalya Satılık Daire,Kepez Satılık Daire,Aktoprak Mahallesi Satılık Daire,100 M2,2+1,1,3,Yüksek Giriş,Klimalı,Krediye Uygun
15114868,"2,050,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Emek Mahallesi Satılık Daire,110 M2,2+1,5-10,3,3.Kat,Klimalı,Krediye Uygun
15115004,"1,650,000",Antalya Satılık Daire,Kepez Satılık Daire,Habibler Mahallesi Satılık Daire,93 M2,1+1,5-10,6,Yüksek Giriş,Klimalı,Krediye Uygun Değil
15114904,"8,234,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,195 M2,4+1,3,13,12.Kat,Klimalı,Bilinmiyor
15114936,"3,000,000",Antalya Satılık Daire,Serik Satılık Daire,Kökez Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15114622,"1,850,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,38 M2,1+1,0 (Yeni),4,1.Kat,Klimalı,Krediye Uygun
15115059,"3,300,000",Antalya Satılık Daire,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),5,3.Kat,Klimalı,Krediye Uygun Değil
15115284,"2,460,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Gebizli Mahallesi Satılık Daire,95 M2,2+1,4,4,4.Kat,Klimalı,Krediye Uygun
15124771,"3,500,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Gazi Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),4,4.Kat,Klimalı,Krediye Uygun
15115413,"3,910,000",Antalya Satılık Daire,Alanya Satılık Daire,Okurcalar Mahallesi Satılık Daire,109 M2,2+1,0 (Yeni),6,2.Kat,Klimalı,Krediye Uygun
15113733,"4,500,000",Antalya Satılık Daire,Demre Satılık Daire,Gökyazı Mahallesi Satılık Daire,180 M2,3+1,11-15,4,Yüksek Giriş,Klimalı,Krediye Uygun
15113806,"3,750,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Zerdalilik Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,2.Kat,Klimalı,Krediye Uygun
15113756,"2,275,000",Antalya Satılık Daire,Kepez Satılık Daire,Kuzeyyaka Mahallesi Satılık Daire,115 M2,2+1,11-15,3,2.Kat,Klimalı,Krediye Uygun
15114537,"3,230,000",Antalya Satılık Daire,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),2,1.Kat,Klimalı,Bilinmiyor
15113697,"4,350,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yenigün Mahallesi Satılık Daire,100 M2,2+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15114167,"6,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Meydankavağı Mahallesi Satılık Daire,145 M2,3+1,11-15,4,2.Kat,Klimalı,Krediye Uygun
15114121,"5,900,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Meydankavağı Mahallesi Satılık Daire,135 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15114297,"4,990,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,85 M2,2+1,5-10,2,1.Kat,Klimalı,Krediye Uygun
15114304,"1,530,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Konuksever Mahallesi Satılık Daire,80 M2,2+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15114135,"1,945,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Emek Mahallesi Satılık Daire,95 M2,2+1,5-10,3,3.Kat,Klimalı,Krediye Uygun
15114306,"2,350,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,55 M2,1+1,11-15,2,Bahçe Katı,Klimalı,Krediye Uygun
15114299,"2,370,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızılarık Mahallesi Satılık Daire,85 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15114334,"3,700,000",Antalya Satılık Daire,Serik Satılık Daire,Gedik Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15111053,"1,849,999",Antalya Satılık Daire,Kepez Satılık Daire,Mehmet Akif Ersoy Mahallesi Satılık Daire,95 M2,2+1,5-10,3,Yüksek Giriş,Klimalı,Krediye Uygun
15111208,"4,200,000",Antalya Satılık Daire,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),5,Kot 2 (-2).Kat,Klimalı,Krediye Uygun
15114032,"10,750,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yeşilbahçe Mahallesi Satılık Daire,180 M2,3+1,16-20,7,7.Kat,Kombi Doğalgaz,Krediye Uygun
15117116,"2,590,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
15111469,"6,400,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yenigün Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,5,2.Kat,Klimalı,Krediye Uygun
15111730,"2,855,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,67 M2,1+1,5-10,10,2.Kat,Klimalı,Krediye Uygun Değil
15111734,"3,200,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,97 M2,2+1,1,5,2.Kat,Klimalı,Krediye Uygun
15111745,"2,850,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,Kot 3 (-3).Kat,Klimalı,Krediye Uygun
15111050,"7,650,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,250 M2,4+1,4,13,13.Kat,Klimalı,Bilinmiyor
15114336,"3,750,000",Antalya Satılık Daire,Serik Satılık Daire,Gedik Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15111461,"2,750,000",Antalya Satılık Daire,Kepez Satılık Daire,Gündoğdu Mahallesi Satılık Daire,100 M2,2+1,5-10,3,2.Kat,Klimalı,Krediye Uygun
15111899,"2,400,000",Antalya Satılık Daire,Alanya Satılık Daire,Cikcilli Mahallesi Satılık Daire,58 M2,1+1,0 (Yeni),5,3.Kat,Klimalı,Bilinmiyor
15111472,"6,500,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Çağlayan Mahallesi Satılık Daire,150 M2,3+1,16-20,12,2.Kat,Kombi Doğalgaz,Krediye Uygun
15111933,"4,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Altınkum Mahallesi Satılık Daire,75 M2,2+1,11-15,3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15111884,"2,580,000",Antalya Satılık Daire,Kepez Satılık Daire,Habibler Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,3.Kat,Klimalı,Krediye Uygun
15111938,"1,650,000",Antalya Satılık Daire,Kepez Satılık Daire,Gülveren Mahallesi Satılık Daire,50 M2,1+1,11-15,4,4.Kat,Klimalı,Krediye Uygun Değil
15111991,"3,450,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,55 M2,1+1,5-10,5,Kot 2 (-2).Kat,Klimalı,Krediye Uygun
15112030,"5,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Altınkum Mahallesi Satılık Daire,75 M2,2+1,11-15,2,1.Kat,Klimalı,Krediye Uygun
15112140,"3,150,000",Antalya Satılık Daire,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),5,Yüksek Giriş,Klimalı,Krediye Uygun Değil
15112326,"3,100,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızılarık Mahallesi Satılık Daire,145 M2,3+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15112390,"1,850,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),4,3.Kat,Isıtma Yok,Bilinmiyor
15112362,"2,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,52 M2,1+1,0 (Yeni),9,5.Kat,Klimalı,Krediye Uygun Değil
15112715,"4,750,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Siteler Mahallesi Satılık Daire,150 M2,3+1,11-15,11,2.Kat,Isıtma Yok,Krediye Uygun
15113190,"3,499,999",Antalya Satılık Daire,Kepez Satılık Daire,Teomanpaşa Mahallesi Satılık Daire,220 M2,5+1,11-15,4,3.Kat,Klimalı,Krediye Uygun
15112406,"3,750,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Demircikara Mahallesi Satılık Daire,86 M2,1+1,21 Ve Üzeri,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15113317,"1,845,000",Antalya Satılık Daire,Finike Satılık Daire,Kale Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),3,Yüksek Giriş,Klimalı,Krediye Uygun
15113074,"6,250,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,155 M2,3+1,5-10,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
15113425,"9,250,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uluç Mahallesi Satılık Daire,155 M2,3+1,16-20,13,12.Kat,Kombi Doğalgaz,Krediye Uygun
15113647,"2,550,000",Antalya Satılık Daire,Kepez Satılık Daire,Varsak Karşıyaka Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,1.Kat,Klimalı,Krediye Uygun
15113404,"5,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,130 M2,2+1,16-20,5,3.Kat,Klimalı,Krediye Uygun
15118824,"4,450,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızıltoprak Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15114444,"2,750,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),7,3.Kat,Isıtma Yok,Krediye Uygun Değil
15114445,"3,500,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun Değil
15113426,"4,599,999",Antalya Satılık Daire,Kepez Satılık Daire,Gazi Mahallesi Satılık Daire,150 M2,3+1,11-15,6,6.Kat,Klimalı,Krediye Uygun
15114458,"3,500,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun Değil
15114469,"2,850,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,85 M2,2+1,2,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15114473,"1,450,000",Antalya Satılık Daire,Korkuteli Satılık Daire,Aşağıpazar Mahallesi Satılık Daire,110 M2,2+1,16-20,2,1.Kat,Klimalı,Krediye Uygun
15114472,"4,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,150 M2,3+1,5-10,6,2.Kat,Klimalı,Krediye Uygun
15114454,"2,700,000",Antalya Satılık Daire,Kepez Satılık Daire,Varsak Menderes Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun Değil
15114478,"1,900,000",Antalya Satılık Daire,Kepez Satılık Daire,Yükseliş Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,3,Yüksek Giriş,Klimalı,Krediye Uygun
15114474,"3,075,000",Antalya Satılık Daire,Kepez Satılık Daire,Özgürlük Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,7,1.Kat,Klimalı,Krediye Uygun
15114481,"3,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Özgürlük Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,7,5.Kat,Doğalgaz Sobalı,Krediye Uygun
15114486,"1,720,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),4,Düz Giriş (Zemin),Doğalgaz Sobalı,Krediye Uygun Değil
15109193,"3,755,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,120 M2,3+1,2,3,3.Kat,Klimalı,Krediye Uygun
15109229,"2,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Konaklı Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),9,5.Kat,Klimalı,Krediye Uygun
15114296,"3,850,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Fener Mahallesi Satılık Daire,60 M2,1+1,16-20,3,2.Kat,Klimalı,Krediye Uygun
15109252,"5,900,000",Antalya Satılık Daire,Alanya Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,170 M2,4+1,5-10,5,4.Kat,Klimalı,Krediye Uygun
15109301,"4,600,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,110 M2,2+1,11-15,2,1.Kat,Klimalı,Krediye Uygun
15109496,"3,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Kanal Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,9,1.Kat,Klimalı,Krediye Uygun
15109567,"4,700,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,90 M2,2+1,5-10,4,2.Kat,Klimalı,Krediye Uygun
15109802,"1,660,000",Antalya Satılık Daire,Kepez Satılık Daire,Demirel Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),4,4.Kat,Klimalı,Krediye Uygun
15109257,"2,900,000",Antalya Satılık Daire,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),5,3.Kat,Klimalı,Krediye Uygun
15106750,"8,500,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Pazarcı Mahallesi Satılık Daire,350 M2,5+2,11-15,5,4.Kat,Isı Pompası,Krediye Uygun
15106841,"8,530,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yenigün Mahallesi Satılık Daire,160 M2,3+1,5-10,7,Bahçe Katı,Merkezi (Pay Ölçer),Krediye Uygun
15106930,"3,990,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,120 M2,2+1,16-20,11,10.Kat,Klimalı,Krediye Uygun
15111803,"2,350,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,140 M2,3+1,5-10,3,3.Kat,Isıtma Yok,Krediye Uygun
15107117,"4,350,000",Antalya Satılık Daire,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
